batting_team,bowling_team,city,runs_y,result_first_innings
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
Canterbury,Northern Districts,Mount Maunganui,142,1
